Gender,Country,Age_Group,Value,SAL_NAME_2021
M,Australia,10_24,405,Box Hill South
M,Australia,10_24,9,Bradvale
M,Australia,10_24,12,Branxholme
M,Australia,10_24,333,Braybrook
M,Australia,10_24,53,Breakwater
M,Australia,10_24,4,Breamlea
M,Australia,10_24,6,Brewster
M,Australia,10_24,59,Briagolong
M,Australia,10_24,125,Briar Hill
M,Australia,10_24,4,Bridge Creek
M,Australia,10_24,11,Bridgewater (Vic.)
M,Australia,10_24,3,Bridgewater North
M,Australia,10_24,19,Bridgewater On Loddon
M,Australia,10_24,97,Bright (Vic.)
M,Australia,10_24,1116,Brighton (Vic.)
M,Australia,10_24,868,Brighton East
M,Australia,10_24,9,Brim
M,Australia,10_24,6,Brimin
M,Australia,10_24,7,Brimpaen
M,Australia,10_24,6,Brit Brit
M,Australia,10_24,228,Broadford
M,Australia,10_24,504,Broadmeadows (Vic.)
M,Australia,10_24,4,Broken Creek
M,Australia,10_24,435,Brookfield (Vic.)
M,Australia,10_24,58,Brooklyn (Vic.)
M,Australia,10_24,7,Broomfield
M,Australia,10_24,4,Broughton (Vic.)
M,Australia,10_24,206,Brown Hill (Vic.)
M,Australia,10_24,5,Bruarong
M,Australia,10_24,4,Brucknell
M,Australia,10_24,1074,Brunswick (Vic.)
M,Australia,10_24,496,Brunswick East
M,Australia,10_24,647,Brunswick West
M,Australia,10_24,39,Bruthen
M,Australia,10_24,4,Buangor
M,Australia,10_24,4,Buchan
M,Australia,10_24,4,Buckland (Vic.)
M,Australia,10_24,17,Buckley
M,Australia,10_24,5,Buckrabanyule
M,Australia,10_24,6,Budgeree
M,Australia,10_24,16,Buffalo
M,Australia,10_24,13,Buffalo River
M,Australia,10_24,11,Bulart
M,Australia,10_24,34,Bulla (Vic.)
M,Australia,10_24,4,Bullaharre
M,Australia,10_24,3,Bullarook
M,Australia,10_24,3,Bullarto
M,Australia,10_24,551,Bulleen
M,Australia,10_24,40,Bullengarook
M,Australia,10_24,6,Bullioh
M,Australia,10_24,3,Bullumwaal
M,Australia,10_24,32,Buln Buln
M,Australia,10_24,7,Buln Buln East
M,Australia,10_24,14,Bunbartha
M,Australia,10_24,12,Bundalaguah
M,Australia,10_24,17,Bundalong
M,Australia,10_24,1566,Bundoora (Vic.)
M,Australia,10_24,3,Bungador
M,Australia,10_24,9,Bungalally
M,Australia,10_24,8,Bungaree (Vic.)
M,Australia,10_24,173,Buninyong
M,Australia,10_24,17,Bunkers Hill
M,Australia,10_24,173,Bunyip
M,Australia,10_24,3,Bunyip North
M,Australia,10_24,25,Burnley
M,Australia,10_24,244,Burnside (Vic.)
M,Australia,10_24,266,Burnside Heights
M,Australia,10_24,5,Burramine
M,Australia,10_24,5,Burrumbeet
M,Australia,10_24,756,Burwood (Vic.)
M,Australia,10_24,454,Burwood East
M,Australia,10_24,46,Bushfield
M,Australia,10_24,21,Buxton (Vic.)
M,Australia,10_24,7,Byaduk
M,Australia,10_24,9,Byawatha
M,Australia,10_24,3,Bylands
M,Australia,10_24,6,Byrneside
M,Australia,10_24,26,Cabarita (Vic.)
M,Australia,10_24,3,Cabbage Tree Creek
M,Australia,10_24,592,Cairnlea
M,Australia,10_24,17,Caldermeade
M,Australia,10_24,234,California Gully
M,Australia,10_24,5,Calivil
M,Australia,10_24,6,Callawadda
M,Australia,10_24,20,Callignee
M,Australia,10_24,8,Calulu
M,Australia,10_24,1207,Camberwell (Vic.)
M,Australia,10_24,19,Cambrian Hill
M,Australia,10_24,225,Campbellfield
M,Australia,10_24,109,Campbells Creek
M,Australia,10_24,4,Campbells Forest
M,Australia,10_24,5,Campbelltown (Vic.)
M,Australia,10_24,149,Camperdown (Vic.)
M,Australia,10_24,216,Canadian
M,Australia,10_24,6,Caniambo
M,Australia,10_24,11,Cann River
M,Australia,10_24,3,Cannie
M,Australia,10_24,28,Cannons Creek
M,Australia,10_24,449,Canterbury (Vic.)
M,Australia,10_24,7,Cape Bridgewater
M,Australia,10_24,7,Cape Clear
M,Australia,10_24,6,Cape Otway
M,Australia,10_24,40,Cape Paterson
M,Australia,10_24,15,Cape Schanck
M,Australia,10_24,79,Cape Woolamai
M,Australia,10_24,173,Capel Sound
M,Australia,10_24,4,Capels Crossing
M,Australia,10_24,12,Caramut
M,Australia,10_24,5,Carapook
M,Australia,10_24,83,Cardigan
M,Australia,10_24,52,Cardigan Village
M,Australia,10_24,21,Cardinia
M,Australia,10_24,54,Cardross
M,Australia,10_24,60,Carisbrook
M,Australia,10_24,8,Carlisle River
M,Australia,10_24,11,Carlsruhe
M,Australia,10_24,794,Carlton (Vic.)
M,Australia,10_24,324,Carlton North
M,Australia,10_24,665,Carnegie
M,Australia,10_24,10,Carngham
M,Australia,10_24,1333,Caroline Springs
M,Australia,10_24,7,Carpendeit
M,Australia,10_24,6,Carrajung
M,Australia,10_24,10,Carrajung Lower
M,Australia,10_24,161,Carrum
M,Australia,10_24,1052,Carrum Downs
M,Australia,10_24,6,Cashmore
M,Australia,10_24,3,Cassilis (Vic.)
M,Australia,10_24,23,Castella
M,Australia,10_24,59,Casterton
M,Australia,10_24,13,Castle Creek (Vic.)
M,Australia,10_24,5,Castle Donnington
M,Australia,10_24,236,Castlemaine
M,Australia,10_24,11,Catani
M,Australia,10_24,4,Cathcart (Vic.)
M,Australia,10_24,272,Caulfield
M,Australia,10_24,50,Caulfield East
M,Australia,10_24,721,Caulfield North
M,Australia,10_24,588,Caulfield South
M,Australia,10_24,5,Caveat
M,Australia,10_24,12,Cavendish
M,Australia,10_24,14,Ceres
M,Australia,10_24,360,Chadstone
M,Australia,10_24,147,Charlemont
M,Australia,10_24,5,Charleroi
M,Australia,10_24,40,Charlton (Vic.)
M,Australia,10_24,6,Chatsworth (Vic.)
M,Australia,10_24,263,Chelsea
M,Australia,10_24,270,Chelsea Heights
M,Australia,10_24,990,Cheltenham (Vic.)
M,Australia,10_24,3,Cherokee
M,Australia,10_24,9,Cheshunt
M,Australia,10_24,11,Chesney Vale
M,Australia,10_24,21,Chewton
M,Australia,10_24,7,Childers (Vic.)
M,Australia,10_24,73,Chiltern
M,Australia,10_24,4,Chiltern Valley
M,Australia,10_24,3,Chintin
M,Australia,10_24,612,Chirnside Park
M,Australia,10_24,22,Christmas Hills (Vic.)
M,Australia,10_24,47,Chum Creek
M,Australia,10_24,248,Churchill (Vic.)
M,Australia,10_24,10,Clarendon (Vic.)
M,Australia,10_24,5,Claretown
M,Australia,10_24,289,Clarinda
M,Australia,10_24,16,Clarkefield
M,Australia,10_24,4,Clarkes Hill
M,Australia,10_24,770,Clayton
M,Australia,10_24,392,Clayton South
M,Australia,10_24,9,Clear Lake
M,Australia,10_24,23,Clematis
M,Australia,10_24,9,Clifton Creek
M,Australia,10_24,192,Clifton Hill
M,Australia,10_24,349,Clifton Springs
M,Australia,10_24,17,Clonbinane
M,Australia,10_24,7,Cloverlea
M,Australia,10_24,74,Clunes (Vic.)
M,Australia,10_24,271,Clyde (Vic.)
M,Australia,10_24,740,Clyde North
M,Australia,10_24,9,Clydebank
M,Australia,10_24,8,Cobains
M,Australia,10_24,4,Cobaw
M,Australia,10_24,79,Cobblebank
M,Australia,10_24,92,Cobden
M,Australia,10_24,240,Cobram
M,Australia,10_24,16,Cobram East
M,Australia,10_24,4,Cobungra
M,Australia,10_24,1198,Coburg
M,Australia,10_24,351,Coburg North
M,Australia,10_24,242,Cockatoo (Vic.)
M,Australia,10_24,3,Coghills Creek
M,Australia,10_24,74,Cohuna
M,Australia,10_24,17,Coimadai
M,Australia,10_24,443,Colac
M,Australia,10_24,3,Colac Colac
M,Australia,10_24,3,Colac East
M,Australia,10_24,3,Colac West
M,Australia,10_24,20,Colbinabbin
M,Australia,10_24,141,Coldstream (Vic.)
M,Australia,10_24,39,Coleraine
M,Australia,10_24,11,Colignan
M,Australia,10_24,247,Collingwood (Vic.)
M,Australia,10_24,3,Concongella
M,Australia,10_24,42,Congupna
M,Australia,10_24,31,Connewarre
M,Australia,10_24,144,Coolaroo
M,Australia,10_24,7,Cooma (Vic.)
M,Australia,10_24,6,Coomboona
M,Australia,10_24,12,Coomoora
M,Australia,10_24,4,Coongulla
M,Australia,10_24,20,Cooriemungle
M,Australia,10_24,7,Cope Cope
M,Australia,10_24,14,Cora Lynn
M,Australia,10_24,3,Corack
M,Australia,10_24,6,Coragulac
M,Australia,10_24,8,Corindhap
M,Australia,10_24,42,Corinella (Vic.)
M,Australia,10_24,829,Corio
M,Australia,10_24,3,Corndale (Vic.)
M,Australia,10_24,9,Cornishtown
M,Australia,10_24,41,Coronet Bay
M,Australia,10_24,8,Corop
M,Australia,10_24,26,Cororooke
M,Australia,10_24,3,Corringle
M,Australia,10_24,40,Corryong
M,Australia,10_24,9,Corunnun
M,Australia,10_24,5,Cosgrove (Vic.)
M,Australia,10_24,6,Cosgrove South
M,Australia,10_24,35,Cottles Bridge
M,Australia,10_24,3,Cowangie
M,Australia,10_24,177,Cowes
M,Australia,10_24,3,Cowleys Creek
M,Australia,10_24,20,Cowwarr
M,Australia,10_24,5,Craigie (Vic.)
M,Australia,10_24,2303,Craigieburn
M,Australia,10_24,924,Cranbourne
M,Australia,10_24,788,Cranbourne East
M,Australia,10_24,925,Cranbourne North
M,Australia,10_24,136,Cranbourne South
M,Australia,10_24,616,Cranbourne West
M,Australia,10_24,4,Creek Junction
M,Australia,10_24,7,Creightons Creek
M,Australia,10_24,109,Cremorne (Vic.)
M,Australia,10_24,9,Cressy (Vic.)
M,Australia,10_24,123,Creswick
M,Australia,10_24,5,Creswick North
M,Australia,10_24,172,Crib Point
M,Australia,10_24,16,Crossley
M,Australia,10_24,12,Crossover
M,Australia,10_24,4,Croxton East
M,Australia,10_24,1148,Croydon (Vic.)
M,Australia,10_24,361,Croydon Hills
M,Australia,10_24,438,Croydon North
M,Australia,10_24,204,Croydon South
M,Australia,10_24,3,Crymelon
M,Australia,10_24,22,Cudgee
M,Australia,10_24,10,Cudgewa
M,Australia,10_24,5,Cullen
M,Australia,10_24,6,Cullulleraine
M,Australia,10_24,8,Curdievale
M,Australia,10_24,202,Curlewis (Vic.)
M,Australia,10_24,22,Daisy Hill (Vic.)
M,Australia,10_24,21,Dales Creek
M,Australia,10_24,281,Dallas
M,Australia,10_24,10,Dalmore
M,Australia,10_24,4,Daltons Bridge
M,Australia,10_24,35,Dalyston
M,Australia,10_24,644,Dandenong
M,Australia,10_24,848,Dandenong North
M,Australia,10_24,3,Dandenong South
M,Australia,10_24,5,Dargo
M,Australia,10_24,516,Darley
M,Australia,10_24,5,Darlington (Vic.)
M,Australia,10_24,40,Darnum
M,Australia,10_24,14,Darraweit Guim
M,Australia,10_24,5,Dartmoor (Vic.)
M,Australia,10_24,74,Daylesford
M,Australia,10_24,8,Dean
M,Australia,10_24,15,Deans Marsh
M,Australia,10_24,19,Deanside
M,Australia,10_24,7,Dederang
M,Australia,10_24,10,Deep Lead
M,Australia,10_24,107,Deepdene (Vic.)
M,Australia,10_24,591,Deer Park
M,Australia,10_24,287,Delacombe
M,Australia,10_24,393,Delahey
M,Australia,10_24,25,Denison
M,Australia,10_24,131,Dennington
M,Australia,10_24,20,Dereel
M,Australia,10_24,3,Dergholm
M,Australia,10_24,319,Derrimut
M,Australia,10_24,7,Derrinal
M,Australia,10_24,18,Derrinallum
M,Australia,10_24,8,Devenish
M,Australia,10_24,84,Devon Meadows
M,Australia,10_24,16,Devon North
M,Australia,10_24,3,Dewhurst
M,Australia,10_24,17,Dhurringile
M,Australia,10_24,846,Diamond Creek
M,Australia,10_24,10,Digby
M,Australia,10_24,217,Diggers Rest
M,Australia,10_24,3,Diggora
M,Australia,10_24,73,Dimboola
M,Australia,10_24,12,Dingee
M,Australia,10_24,561,Dingley Village
M,Australia,10_24,5,Dingwall
M,Australia,10_24,8,Dinner Plain
M,Australia,10_24,18,Dixie (Vic.)
M,Australia,10_24,14,Dixons Creek
M,Australia,10_24,5,Docker
M,Australia,10_24,3,Dockers Plains
M,Australia,10_24,255,Docklands
M,Australia,10_24,4,Dollar
M,Australia,10_24,43,Don Valley
M,Australia,10_24,65,Donald
M,Australia,10_24,826,Doncaster
M,Australia,10_24,1096,Doncaster East
M,Australia,10_24,39,Donnybrook (Vic.)
M,Australia,10_24,612,Donvale
M,Australia,10_24,12,Dooen
M,Australia,10_24,14,Dookie
M,Australia,10_24,11,Dookie College
M,Australia,10_24,1344,Doreen
M,Australia,10_24,5,Douglas (Vic.)
M,Australia,10_24,264,Doveton
M,Australia,10_24,3,Dreeite
M,Australia,10_24,5,Driffield
M,Australia,10_24,277,Dromana
M,Australia,10_24,720,Drouin
M,Australia,10_24,5,Drouin East
M,Australia,10_24,17,Drouin South
M,Australia,10_24,23,Drouin West
M,Australia,10_24,7,Drumborg
M,Australia,10_24,24,Drumcondra
M,Australia,10_24,11,Drummond
M,Australia,10_24,12,Drummond North
M,Australia,10_24,9,Drung
M,Australia,10_24,246,Drysdale
M,Australia,10_24,18,Dumbalk
M,Australia,10_24,4,Dumbalk North
M,Australia,10_24,3,Dunach
M,Australia,10_24,6,Dundonnell
M,Australia,10_24,23,Dunkeld (Vic.)
M,Australia,10_24,19,Dunnstown
M,Australia,10_24,31,Dunolly (Vic.)
M,Australia,10_24,3,Dunrobin
M,Australia,10_24,25,Durham Lead
M,Australia,10_24,8,Dutton Way
M,Australia,10_24,53,Eagle Point
M,Australia,10_24,284,Eaglehawk
M,Australia,10_24,235,Eaglemont
M,Australia,10_24,73,East Bairnsdale
M,Australia,10_24,101,East Bendigo
M,Australia,10_24,214,East Geelong
M,Australia,10_24,122,East Melbourne
M,Australia,10_24,65,East Sale
M,Australia,10_24,44,East Warburton
M,Australia,10_24,138,Eastwood (Vic.)
M,Australia,10_24,9,Ebden
M,Australia,10_24,780,Echuca
M,Australia,10_24,35,Echuca Village
M,Australia,10_24,23,Echuca West
M,Australia,10_24,9,Ecklin South
M,Australia,10_24,7,Eddington
M,Australia,10_24,70,Eden Park
M,Australia,10_24,26,Edenhope
M,Australia,10_24,7,Edgecombe
M,Australia,10_24,6,Edi
M,Australia,10_24,6,Edi Upper
M,Australia,10_24,286,Edithvale
M,Australia,10_24,3,Eganstown
M,Australia,10_24,25,Eildon
M,Australia,10_24,8,Elaine
M,Australia,10_24,15,Eldorado
M,Australia,10_24,3,Elevated Plains
M,Australia,10_24,5,Elingamite North
M,Australia,10_24,12,Ellaswood
M,Australia,10_24,11,Ellerslie (Vic.)
M,Australia,10_24,189,Elliminyt
M,Australia,10_24,9,Ellinbank
M,Australia,10_24,4,Elmhurst
M,Australia,10_24,29,Elmore
M,Australia,10_24,24,Elphinstone (Vic.)
M,Australia,10_24,461,Elsternwick
M,Australia,10_24,1113,Eltham (Vic.)
M,Australia,10_24,417,Eltham North
M,Australia,10_24,500,Elwood
M,Australia,10_24,347,Emerald (Vic.)
M,Australia,10_24,28,Emu Creek (Vic.)
M,Australia,10_24,1020,Endeavour Hills
M,Australia,10_24,21,Enfield (Vic.)
M,Australia,10_24,8,Ensay
M,Australia,10_24,3,Ensay North
M,Australia,10_24,48,Eppalock
M,Australia,10_24,1390,Epping (Vic.)
M,Australia,10_24,257,Epsom (Vic.)
M,Australia,10_24,7,Ercildoune
M,Australia,10_24,6,Erica
M,Australia,10_24,4,Eskdale (Vic.)
M,Australia,10_24,3,Esmond
M,Australia,10_24,1175,Essendon
M,Australia,10_24,136,Essendon North
M,Australia,10_24,112,Essendon West
M,Australia,10_24,67,Eumemmerring
M,Australia,10_24,36,Eureka (Vic.)
M,Australia,10_24,161,Euroa
M,Australia,10_24,9,Eurobin
M,Australia,10_24,8,Evansford
M,Australia,10_24,11,Everton
M,Australia,10_24,5,Everton Upper
M,Australia,10_24,4,Exford
M,Australia,10_24,104,Eynesbury
M,Australia,10_24,289,Fairfield (Vic.)
M,Australia,10_24,11,Fairhaven
M,Australia,10_24,7,Fairy Dell (Campaspe - Vic.)
M,Australia,10_24,29,Falls Creek (Vic.)
M,Australia,10_24,17,Faraday
M,Australia,10_24,6,Fawcett
M,Australia,10_24,551,Fawkner
M,Australia,10_24,3,Ferguson (Vic.)
M,Australia,10_24,14,Fernbank
M,Australia,10_24,1327,Ferntree Gully
M,Australia,10_24,96,Ferny Creek
M,Australia,10_24,8,Fiery Flat
M,Australia,10_24,19,Fingal (Vic.)
M,Australia,10_24,47,Fish Creek
M,Australia,10_24,282,Fitzroy (Vic.)
M,Australia,10_24,453,Fitzroy North
M,Australia,10_24,5,Flaggy Creek
M,Australia,10_24,3,Flagstaff
M,Australia,10_24,241,Flemington
M,Australia,10_24,29,Flinders (Vic.)
M,Australia,10_24,295,Flora Hill
M,Australia,10_24,26,Flowerdale (Vic.)
M,Australia,10_24,7,Flynn (Vic.)
M,Australia,10_24,573,Footscray
M,Australia,10_24,14,Forbes (Vic.)
M,Australia,10_24,441,Forest Hill (Vic.)
M,Australia,10_24,22,Forge Creek
M,Australia,10_24,7,Forrest (Vic.)
M,Australia,10_24,58,Foster
M,Australia,10_24,4,Foster North
M,Australia,10_24,7,Framlingham
M,Australia,10_24,4,Framlingham East
M,Australia,10_24,4,Franklinford
M,Australia,10_24,1710,Frankston
M,Australia,10_24,242,Frankston North
M,Australia,10_24,899,Frankston South
M,Australia,10_24,296,Fraser Rise
M,Australia,10_24,3,Freeburgh
M,Australia,10_24,21,Freshwater Creek
M,Australia,10_24,9,Fryerstown
M,Australia,10_24,38,Fulham (Vic.)
M,Australia,10_24,52,Fyansford
M,Australia,10_24,5,Gannawarra
M,Australia,10_24,12,Gapsted
M,Australia,10_24,29,Gardenvale
M,Australia,10_24,110,Garfield
M,Australia,10_24,16,Garfield North
M,Australia,10_24,16,Garvoc
M,Australia,10_24,3,Gatum
M,Australia,10_24,3,Gazette
M,Australia,10_24,263,Geelong
M,Australia,10_24,290,Geelong West
M,Australia,10_24,10,Gellibrand
M,Australia,10_24,146,Gembrook
M,Australia,10_24,5,Gerang Gerung
M,Australia,10_24,3,Gerangamete
M,Australia,10_24,21,Gherang
M,Australia,10_24,11,Gheringhap
M,Australia,10_24,6,Ghin Ghin
M,Australia,10_24,6,Giffard
M,Australia,10_24,3,Giffard West
M,Australia,10_24,31,Girgarre
M,Australia,10_24,5,Girgarre East
M,Australia,10_24,557,Gisborne
M,Australia,10_24,63,Gisborne South
M,Australia,10_24,349,Gladstone Park
M,Australia,10_24,24,Gladysdale
M,Australia,10_24,9,Glen Alvie
M,Australia,10_24,6,Glen Creek
M,Australia,10_24,5,Glen Forbes
M,Australia,10_24,131,Glen Huntly
M,Australia,10_24,1487,Glen Iris (Vic.)
M,Australia,10_24,7,Glen Park
M,Australia,10_24,3,Glen Valley
M,Australia,10_24,1557,Glen Waverley
M,Australia,10_24,12,Glenaroua
M,Australia,10_24,6,Glenbrae
M,Australia,10_24,23,Glenburn
M,Australia,10_24,13,Glenfyne
M,Australia,10_24,60,Glengarry (Vic.)
M,Australia,10_24,9,Glengarry North
M,Australia,10_24,21,Glengarry West
M,Australia,10_24,4,Glenlee (Vic.)
M,Australia,10_24,13,Glenlyon (Vic.)
M,Australia,10_24,19,Glenmaggie
M,Australia,10_24,8,Glenmore (Vic.)
M,Australia,10_24,7,Glenormiston North
M,Australia,10_24,3,Glenormiston South
M,Australia,10_24,41,Glenrowan
M,Australia,10_24,6,Glenrowan West
M,Australia,10_24,770,Glenroy (Vic.)
M,Australia,10_24,12,Glenthompson
M,Australia,10_24,21,Gnarwarre
M,Australia,10_24,9,Gnotuk
M,Australia,10_24,3,Gobarup
M,Australia,10_24,6,Gobur
M,Australia,10_24,7,Golden Beach (Vic.)
M,Australia,10_24,17,Golden Gully
M,Australia,10_24,122,Golden Point (Ballarat - Vic.)
M,Australia,10_24,4,Golden Point (Mount Alexander - Vic.)
M,Australia,10_24,440,Golden Square
M,Australia,10_24,6,Goldie
M,Australia,10_24,3,Goomalibee
M,Australia,10_24,4,Gooram
M,Australia,10_24,3,Goorambat
M,Australia,10_24,37,Goornong
M,Australia,10_24,11,Gorae
M,Australia,10_24,8,Gorae West
M,Australia,10_24,69,Gordon (Vic.)
M,Australia,10_24,15,Gormandale
M,Australia,10_24,8,Goroke
M,Australia,10_24,4,Goschen
M,Australia,10_24,3,Goughs Bay
M,Australia,10_24,5,Goulburn Weir
M,Australia,10_24,189,Gowanbrae
M,Australia,10_24,3,Gowanford
M,Australia,10_24,7,Gower
M,Australia,10_24,41,Grahamvale
M,Australia,10_24,5,Grangefields
M,Australia,10_24,13,Granite Rock
M,Australia,10_24,36,Grantville
M,Australia,10_24,3,Grassdale (Vic.)
M,Australia,10_24,18,Grassmere
M,Australia,10_24,3,Gre Gre North
M,Australia,10_24,13,Great Western
M,Australia,10_24,3,Green Gully (Vic.)
M,Australia,10_24,32,Greendale (Vic.)
M,Australia,10_24,8,Greenhill (Vic.)
M,Australia,10_24,1014,Greensborough
M,Australia,10_24,1220,Greenvale (Vic.)
M,Australia,10_24,3,Greenwald
M,Australia,10_24,3,Grenville
M,Australia,10_24,5,Greta (Vic.)
M,Australia,10_24,9,Greta South
M,Australia,10_24,852,Grovedale
M,Australia,10_24,65,Gruyere
M,Australia,10_24,8,Guildford (Vic.)
M,Australia,10_24,25,Gunbower
M,Australia,10_24,6,Gundowring
M,Australia,10_24,35,Guys Hill
M,Australia,10_24,4,Gymbowen
M,Australia,10_24,85,Haddon
M,Australia,10_24,288,Hadfield
M,Australia,10_24,379,Hallam
M,Australia,10_24,4,Hallora
M,Australia,10_24,13,Halls Gap
M,Australia,10_24,10,Hallston
M,Australia,10_24,537,Hamilton (Vic.)
M,Australia,10_24,334,Hamlyn Heights
M,Australia,10_24,790,Hampton (Vic.)
M,Australia,10_24,248,Hampton East
M,Australia,10_24,1041,Hampton Park
M,Australia,10_24,5,Hansonville
M,Australia,10_24,49,Harcourt
M,Australia,10_24,9,Harcourt North
M,Australia,10_24,70,Harkaway
M,Australia,10_24,518,Harkness
M,Australia,10_24,4,Harmers Haven
M,Australia,10_24,16,Harrietville
M,Australia,10_24,17,Harrow
M,Australia,10_24,9,Harston
M,Australia,10_24,467,Hastings (Vic.)
M,Australia,10_24,10,Havelock
M,Australia,10_24,83,Haven
M,Australia,10_24,20,Hawkesdale
M,Australia,10_24,1352,Hawthorn (Vic.)
M,Australia,10_24,716,Hawthorn East
M,Australia,10_24,5,Hazelwood
M,Australia,10_24,84,Hazelwood North
M,Australia,10_24,14,Hazelwood South
M,Australia,10_24,343,Healesville
M,Australia,10_24,11,Heath Hill
M,Australia,10_24,78,Heathcote (Vic.)
M,Australia,10_24,26,Heathcote Junction
M,Australia,10_24,127,Heatherton
M,Australia,10_24,16,Heathmere
M,Australia,10_24,508,Heathmont
M,Australia,10_24,247,Heidelberg
M,Australia,10_24,264,Heidelberg Heights
M,Australia,10_24,242,Heidelberg West
M,Australia,10_24,9,Hensley Park
M,Australia,10_24,6,Henty (Vic.)
M,Australia,10_24,24,Hepburn
M,Australia,10_24,4,Hepburn Springs
M,Australia,10_24,151,Herne Hill (Vic.)
M,Australia,10_24,28,Hernes Oak
M,Australia,10_24,4,Hesket
M,Australia,10_24,6,Hexham (Vic.)
M,Australia,10_24,104,Heyfield
M,Australia,10_24,3,Heytesbury Lower
M,Australia,10_24,70,Heywood
M,Australia,10_24,8,Hiamdale
M,Australia,10_24,458,Highett
M,Australia,10_24,3,Highlands
M,Australia,10_24,1083,Highton
M,Australia,10_24,7,Hill End (Vic.)
M,Australia,10_24,13,Hilldene
M,Australia,10_24,3,Hillside (East Gippsland - Vic.)
M,Australia,10_24,1214,Hillside (Melton - Vic.)
M,Australia,10_24,437,Hmas Cerberus
M,Australia,10_24,36,Hoddles Creek
M,Australia,10_24,3,Homewood
M,Australia,10_24,27,Hopetoun (Vic.)
M,Australia,10_24,60,Hopetoun Park
M,Australia,10_24,1742,Hoppers Crossing
M,Australia,10_24,4,Hordern Vale
M,Australia,10_24,4,Horfield
M,Australia,10_24,794,Horsham
M,Australia,10_24,13,Hotham Heights
M,Australia,10_24,4,Howes Creek
M,Australia,10_24,6,Howqua Inlet
M,Australia,10_24,325,Hughesdale
M,Australia,10_24,25,Humevale
M,Australia,10_24,5,Hunter
M,Australia,10_24,104,Huntingdale (Vic.)
M,Australia,10_24,169,Huntly
M,Australia,10_24,7,Huntly North
M,Australia,10_24,13,Huon
M,Australia,10_24,3,Huon Creek
M,Australia,10_24,224,Hurstbridge
M,Australia,10_24,3,Illabarook
M,Australia,10_24,3,Illawarra
M,Australia,10_24,10,Illowa
M,Australia,10_24,38,Indented Head
M,Australia,10_24,19,Indigo Valley
M,Australia,10_24,36,Inglewood (Vic.)
M,Australia,10_24,8,Ingliston
M,Australia,10_24,26,Invergordon (Vic.)
M,Australia,10_24,92,Inverleigh
M,Australia,10_24,234,Inverloch
M,Australia,10_24,60,Invermay (Vic.)
M,Australia,10_24,116,Invermay Park
M,Australia,10_24,24,Iona
M,Australia,10_24,62,Ironbark (Vic.)
M,Australia,10_24,26,Irrewarra
M,Australia,10_24,6,Irrewillipe
M,Australia,10_24,9,Irrewillipe East
M,Australia,10_24,343,Irymple (Vic.)
M,Australia,10_24,620,Ivanhoe (Vic.)
M,Australia,10_24,248,Ivanhoe East
M,Australia,10_24,69,Jacana
M,Australia,10_24,7,Jack River
M,Australia,10_24,100,Jackass Flat
M,Australia,10_24,5,Jam Jerrup
M,Australia,10_24,3,Jamieson (Vic.)
M,Australia,10_24,205,Jan Juc
M,Australia,10_24,10,Jancourt East
M,Australia,10_24,4,Jarklin
M,Australia,10_24,6,Jarrahmond
M,Australia,10_24,3,Jarvis Creek
M,Australia,10_24,5,Jeeralang
M,Australia,10_24,28,Jeeralang Junction
