Gender,Country of Birth,Demographic Group,Value,SAL_NAME_2021,Year,Predicted_Value
F,UK & Ireland,55 years and over,33,Malvern (Vic.),2026,187.11
F,UK & Ireland,55 years and over,39,Malvern East,2026,187.11
F,UK & Ireland,55 years and over,7,Manifold Heights,2026,187.11
F,UK & Ireland,55 years and over,17,Manor Lakes,2026,187.11
F,UK & Ireland,55 years and over,30,Mansfield (Vic.),2026,187.11
F,UK & Ireland,55 years and over,10,Maribyrnong,2026,187.11
F,UK & Ireland,55 years and over,5,Marlo,2026,187.11
F,UK & Ireland,55 years and over,5,Marong,2026,187.11
F,UK & Ireland,55 years and over,3,Marshall,2026,187.11
F,UK & Ireland,55 years and over,26,Maryborough (Vic.),2026,187.11
F,UK & Ireland,55 years and over,4,Maryknoll,2026,187.11
F,UK & Ireland,55 years and over,8,McCrae,2026,187.11
F,UK & Ireland,55 years and over,19,McKinnon,2026,187.11
F,UK & Ireland,55 years and over,8,Meadow Heights,2026,187.11
F,UK & Ireland,55 years and over,4,Meeniyan,2026,187.11
F,UK & Ireland,55 years and over,58,Melbourne,2026,187.11
F,UK & Ireland,55 years and over,29,Melton (Vic.),2026,187.11
F,UK & Ireland,55 years and over,29,Melton South,2026,187.11
F,UK & Ireland,55 years and over,32,Melton West,2026,187.11
F,UK & Ireland,55 years and over,42,Mentone,2026,187.11
F,UK & Ireland,55 years and over,6,Menzies Creek,2026,187.11
F,UK & Ireland,55 years and over,3,Merbein,2026,187.11
F,UK & Ireland,55 years and over,5,Meredith,2026,187.11
F,UK & Ireland,55 years and over,4,Merino,2026,187.11
F,UK & Ireland,55 years and over,32,Mernda,2026,187.11
F,UK & Ireland,55 years and over,5,Merricks,2026,187.11
F,UK & Ireland,55 years and over,3,Merricks Beach,2026,187.11
F,UK & Ireland,55 years and over,5,Merricks North,2026,187.11
F,UK & Ireland,55 years and over,24,Metung,2026,187.11
F,UK & Ireland,55 years and over,4,Mickleham,2026,187.11
F,UK & Ireland,55 years and over,17,Middle Park (Vic.),2026,187.11
F,UK & Ireland,55 years and over,3,Milawa,2026,187.11
F,UK & Ireland,55 years and over,47,Mildura,2026,187.11
F,UK & Ireland,55 years and over,50,Mill Park,2026,187.11
F,UK & Ireland,55 years and over,17,Millgrove,2026,187.11
F,UK & Ireland,55 years and over,7,Miners Rest,2026,187.11
F,UK & Ireland,55 years and over,5,Minyip,2026,187.11
F,UK & Ireland,55 years and over,4,Mirboo,2026,187.11
F,UK & Ireland,55 years and over,12,Mirboo North,2026,187.11
F,UK & Ireland,55 years and over,28,Mitcham (Vic.),2026,187.11
F,UK & Ireland,55 years and over,32,Moe,2026,187.11
F,UK & Ireland,55 years and over,11,Monbulk,2026,187.11
F,UK & Ireland,55 years and over,15,Mont Albert,2026,187.11
F,UK & Ireland,55 years and over,13,Mont Albert North,2026,187.11
F,UK & Ireland,55 years and over,33,Montmorency,2026,187.11
F,UK & Ireland,55 years and over,40,Montrose (Vic.),2026,187.11
F,UK & Ireland,55 years and over,12,Moolap,2026,187.11
F,UK & Ireland,55 years and over,22,Moonee Ponds,2026,187.11
F,UK & Ireland,55 years and over,13,Moorabbin,2026,187.11
F,UK & Ireland,55 years and over,4,Moorooduc,2026,187.11
F,UK & Ireland,55 years and over,121,Mooroolbark,2026,187.11
F,UK & Ireland,55 years and over,12,Mooroopna,2026,187.11
F,UK & Ireland,55 years and over,35,Mordialloc,2026,187.11
F,UK & Ireland,55 years and over,9,Moriac,2026,187.11
F,UK & Ireland,55 years and over,213,Mornington (Vic.),2026,187.11
F,UK & Ireland,55 years and over,4,Mortlake (Vic.),2026,187.11
F,UK & Ireland,55 years and over,36,Morwell,2026,187.11
F,UK & Ireland,55 years and over,3,Mount Clear,2026,187.11
F,UK & Ireland,55 years and over,6,Mount Cottrell,2026,187.11
F,UK & Ireland,55 years and over,18,Mount Dandenong,2026,187.11
F,UK & Ireland,55 years and over,6,Mount Doran,2026,187.11
F,UK & Ireland,55 years and over,18,Mount Duneed,2026,187.11
F,UK & Ireland,55 years and over,3,Mount Egerton,2026,187.11
F,UK & Ireland,55 years and over,169,Mount Eliza,2026,187.11
F,UK & Ireland,55 years and over,65,Mount Evelyn,2026,187.11
F,UK & Ireland,55 years and over,5,Mount Helen,2026,187.11
F,UK & Ireland,55 years and over,13,Mount Macedon,2026,187.11
F,UK & Ireland,55 years and over,153,Mount Martha,2026,187.11
F,UK & Ireland,55 years and over,9,Mount Pleasant (Vic.),2026,187.11
F,UK & Ireland,55 years and over,48,Mount Waverley,2026,187.11
F,UK & Ireland,55 years and over,5,Moyston,2026,187.11
F,UK & Ireland,55 years and over,4,Muckleford,2026,187.11
F,UK & Ireland,55 years and over,3,Mudgegonga,2026,187.11
F,UK & Ireland,55 years and over,16,Mulgrave (Vic.),2026,187.11
F,UK & Ireland,55 years and over,17,Murrumbeena,2026,187.11
F,UK & Ireland,55 years and over,3,Myrtle Creek (Vic.),2026,187.11
F,UK & Ireland,55 years and over,12,Myrtleford,2026,187.11
F,UK & Ireland,55 years and over,11,Nagambie,2026,187.11
F,UK & Ireland,55 years and over,8,Nar Nar Goon,2026,187.11
F,UK & Ireland,55 years and over,3,Nar Nar Goon North,2026,187.11
F,UK & Ireland,55 years and over,92,Narre Warren,2026,187.11
F,UK & Ireland,55 years and over,36,Narre Warren North,2026,187.11
F,UK & Ireland,55 years and over,74,Narre Warren South,2026,187.11
F,UK & Ireland,55 years and over,8,Nathalia,2026,187.11
F,UK & Ireland,55 years and over,6,Neerim,2026,187.11
F,UK & Ireland,55 years and over,11,Neerim South,2026,187.11
F,UK & Ireland,55 years and over,16,New Gisborne,2026,187.11
F,UK & Ireland,55 years and over,15,Newborough,2026,187.11
F,UK & Ireland,55 years and over,17,Newcomb,2026,187.11
F,UK & Ireland,55 years and over,6,Newham,2026,187.11
F,UK & Ireland,55 years and over,12,Newhaven,2026,187.11
F,UK & Ireland,55 years and over,3,Newington (Vic.),2026,187.11
F,UK & Ireland,55 years and over,12,Newlands Arm,2026,187.11
F,UK & Ireland,55 years and over,3,Newlyn,2026,187.11
F,UK & Ireland,55 years and over,44,Newport (Vic.),2026,187.11
F,UK & Ireland,55 years and over,3,Newstead (Vic.),2026,187.11
F,UK & Ireland,55 years and over,24,Newtown (Greater Geelong - Vic.),2026,187.11
F,UK & Ireland,55 years and over,7,Nhill,2026,187.11
F,UK & Ireland,55 years and over,8,Nichols Point,2026,187.11
F,UK & Ireland,55 years and over,5,Nicholson (Vic.),2026,187.11
F,UK & Ireland,55 years and over,11,Niddrie,2026,187.11
F,UK & Ireland,55 years and over,30,Noble Park,2026,187.11
F,UK & Ireland,55 years and over,3,Noble Park North,2026,187.11
F,UK & Ireland,55 years and over,18,Norlane,2026,187.11
F,UK & Ireland,55 years and over,13,North Bendigo,2026,187.11
F,UK & Ireland,55 years and over,10,North Geelong,2026,187.11
F,UK & Ireland,55 years and over,18,North Melbourne,2026,187.11
F,UK & Ireland,55 years and over,3,North Shore (Vic.),2026,187.11
F,UK & Ireland,55 years and over,5,North Wangaratta,2026,187.11
F,UK & Ireland,55 years and over,22,North Warrandyte,2026,187.11
F,UK & Ireland,55 years and over,14,North Wonthaggi,2026,187.11
F,UK & Ireland,55 years and over,52,Northcote,2026,187.11
F,UK & Ireland,55 years and over,5,Notting Hill,2026,187.11
F,UK & Ireland,55 years and over,12,Numurkah,2026,187.11
F,UK & Ireland,55 years and over,23,Nunawading,2026,187.11
F,UK & Ireland,55 years and over,17,Nyora (Vic.),2026,187.11
F,UK & Ireland,55 years and over,5,Oak Park,2026,187.11
F,UK & Ireland,55 years and over,19,Oakleigh,2026,187.11
F,UK & Ireland,55 years and over,4,Oakleigh East,2026,187.11
F,UK & Ireland,55 years and over,13,Oakleigh South,2026,187.11
F,UK & Ireland,55 years and over,75,Ocean Grove,2026,187.11
F,UK & Ireland,55 years and over,57,Officer,2026,187.11
F,UK & Ireland,55 years and over,3,Officer South,2026,187.11
F,UK & Ireland,55 years and over,10,Olinda (Vic.),2026,187.11
F,UK & Ireland,55 years and over,10,Orbost,2026,187.11
F,UK & Ireland,55 years and over,20,Ormond,2026,187.11
F,UK & Ireland,55 years and over,156,Pakenham,2026,187.11
F,UK & Ireland,55 years and over,10,Pakenham Upper,2026,187.11
F,UK & Ireland,55 years and over,7,Paradise Beach,2026,187.11
F,UK & Ireland,55 years and over,13,Park Orchards,2026,187.11
F,UK & Ireland,55 years and over,52,Parkdale,2026,187.11
F,UK & Ireland,55 years and over,10,Parkville (Vic.),2026,187.11
F,UK & Ireland,55 years and over,20,Pascoe Vale,2026,187.11
F,UK & Ireland,55 years and over,8,Pascoe Vale South,2026,187.11
F,UK & Ireland,55 years and over,47,Patterson Lakes,2026,187.11
F,UK & Ireland,55 years and over,21,Paynesville (Vic.),2026,187.11
F,UK & Ireland,55 years and over,22,Pearcedale,2026,187.11
F,UK & Ireland,55 years and over,3,Penshurst (Vic.),2026,187.11
F,UK & Ireland,55 years and over,4,Pioneer Bay,2026,187.11
F,UK & Ireland,55 years and over,5,Plenty (Vic.),2026,187.11
F,UK & Ireland,55 years and over,77,Point Cook,2026,187.11
F,UK & Ireland,55 years and over,3,Point Lonsdale,2026,187.11
F,UK & Ireland,55 years and over,3,Pomonal,2026,187.11
F,UK & Ireland,55 years and over,4,Poowong,2026,187.11
F,UK & Ireland,55 years and over,4,Porepunkah,2026,187.11
F,UK & Ireland,55 years and over,3,Port Albert,2026,187.11
F,UK & Ireland,55 years and over,11,Port Fairy,2026,187.11
F,UK & Ireland,55 years and over,59,Port Melbourne,2026,187.11
F,UK & Ireland,55 years and over,26,Portarlington,2026,187.11
F,UK & Ireland,55 years and over,25,Portland (Vic.),2026,187.11
F,UK & Ireland,55 years and over,4,Portland North,2026,187.11
F,UK & Ireland,55 years and over,3,Portsea,2026,187.11
F,UK & Ireland,55 years and over,25,Prahran,2026,187.11
F,UK & Ireland,55 years and over,46,Preston (Vic.),2026,187.11
F,UK & Ireland,55 years and over,4,Pyramid Hill,2026,187.11
F,UK & Ireland,55 years and over,6,Quambatook,2026,187.11
F,UK & Ireland,55 years and over,13,Queenscliff (Vic.),2026,187.11
F,UK & Ireland,55 years and over,3,Rainbow,2026,187.11
F,UK & Ireland,55 years and over,4,Rawson,2026,187.11
F,UK & Ireland,55 years and over,3,Raymond Island,2026,187.11
F,UK & Ireland,55 years and over,10,Red Cliffs,2026,187.11
F,UK & Ireland,55 years and over,9,Red Hill (Vic.),2026,187.11
F,UK & Ireland,55 years and over,7,Red Hill South,2026,187.11
F,UK & Ireland,55 years and over,3,Redan,2026,187.11
F,UK & Ireland,55 years and over,3,Redesdale,2026,187.11
F,UK & Ireland,55 years and over,18,Research,2026,187.11
F,UK & Ireland,55 years and over,39,Reservoir (Vic.),2026,187.11
F,UK & Ireland,55 years and over,10,Rhyll,2026,187.11
F,UK & Ireland,55 years and over,52,Richmond (Vic.),2026,187.11
F,UK & Ireland,55 years and over,28,Riddells Creek,2026,187.11
F,UK & Ireland,55 years and over,47,Ringwood (Vic.),2026,187.11
F,UK & Ireland,55 years and over,35,Ringwood East,2026,187.11
F,UK & Ireland,55 years and over,28,Ringwood North,2026,187.11
F,UK & Ireland,55 years and over,3,Ripplebrook,2026,187.11
F,UK & Ireland,55 years and over,6,Rippleside,2026,187.11
F,UK & Ireland,55 years and over,5,Ripponlea,2026,187.11
F,UK & Ireland,55 years and over,5,Rochester (Vic.),2026,187.11
F,UK & Ireland,55 years and over,24,Romsey,2026,187.11
F,UK & Ireland,55 years and over,15,Rosanna,2026,187.11
F,UK & Ireland,55 years and over,87,Rosebud,2026,187.11
F,UK & Ireland,55 years and over,7,Rosedale (Vic.),2026,187.11
F,UK & Ireland,55 years and over,6,Ross Creek (Vic.),2026,187.11
F,UK & Ireland,55 years and over,3,Rowsley,2026,187.11
F,UK & Ireland,55 years and over,121,Rowville,2026,187.11
F,UK & Ireland,55 years and over,6,Roxburgh Park,2026,187.11
F,UK & Ireland,55 years and over,7,Rushworth,2026,187.11
F,UK & Ireland,55 years and over,5,Rutherglen,2026,187.11
F,UK & Ireland,55 years and over,40,Rye,2026,187.11
F,UK & Ireland,55 years and over,55,Safety Beach (Vic.),2026,187.11
F,UK & Ireland,55 years and over,3,Sailors Gully,2026,187.11
F,UK & Ireland,55 years and over,47,Sale,2026,187.11
F,UK & Ireland,55 years and over,14,San Remo (Vic.),2026,187.11
F,UK & Ireland,55 years and over,38,Sandhurst,2026,187.11
F,UK & Ireland,55 years and over,74,Sandringham (Vic.),2026,187.11
F,UK & Ireland,55 years and over,7,Sassafras (Vic.),2026,187.11
F,UK & Ireland,55 years and over,6,Scarsdale,2026,187.11
F,UK & Ireland,55 years and over,15,Scoresby,2026,187.11
F,UK & Ireland,55 years and over,12,Seabrook,2026,187.11
F,UK & Ireland,55 years and over,69,Seaford (Vic.),2026,187.11
F,UK & Ireland,55 years and over,13,Seaholme,2026,187.11
F,UK & Ireland,55 years and over,4,Seaton (Vic.),2026,187.11
F,UK & Ireland,55 years and over,18,Sebastopol (Vic.),2026,187.11
F,UK & Ireland,55 years and over,8,Seddon (Vic.),2026,187.11
F,UK & Ireland,55 years and over,9,Selby,2026,187.11
F,UK & Ireland,55 years and over,17,Seville,2026,187.11
F,UK & Ireland,55 years and over,19,Seymour (Vic.),2026,187.11
F,UK & Ireland,55 years and over,3,Shelbourne,2026,187.11
F,UK & Ireland,55 years and over,5,Shelford,2026,187.11
F,UK & Ireland,55 years and over,34,Shepparton,2026,187.11
F,UK & Ireland,55 years and over,3,Shepparton North,2026,187.11
F,UK & Ireland,55 years and over,3,Sherbrooke,2026,187.11
F,UK & Ireland,55 years and over,5,Shoreham,2026,187.11
F,UK & Ireland,55 years and over,7,Silvan,2026,187.11
F,UK & Ireland,55 years and over,41,Skye (Vic.),2026,187.11
F,UK & Ireland,55 years and over,3,Smiths Beach,2026,187.11
F,UK & Ireland,55 years and over,3,Smythes Creek,2026,187.11
F,UK & Ireland,55 years and over,8,Smythesdale,2026,187.11
F,UK & Ireland,55 years and over,6,Snake Valley,2026,187.11
F,UK & Ireland,55 years and over,5,Soldiers Hill (Vic.),2026,187.11
F,UK & Ireland,55 years and over,17,Somers,2026,187.11
F,UK & Ireland,55 years and over,102,Somerville (Vic.),2026,187.11
F,UK & Ireland,55 years and over,6,Sorrento (Vic.),2026,187.11
F,UK & Ireland,55 years and over,4,South Geelong,2026,187.11
F,UK & Ireland,55 years and over,3,South Kingsville,2026,187.11
F,UK & Ireland,55 years and over,41,South Melbourne,2026,187.11
F,UK & Ireland,55 years and over,28,South Morang,2026,187.11
F,UK & Ireland,55 years and over,50,South Yarra,2026,187.11
F,UK & Ireland,55 years and over,29,Southbank,2026,187.11
F,UK & Ireland,55 years and over,8,Spotswood,2026,187.11
F,UK & Ireland,55 years and over,8,Spring Gully (Vic.),2026,187.11
F,UK & Ireland,55 years and over,4,Springvale (Vic.),2026,187.11
F,UK & Ireland,55 years and over,12,Springvale South,2026,187.11
F,UK & Ireland,55 years and over,14,St Albans (Vic.),2026,187.11
F,UK & Ireland,55 years and over,19,St Albans Park,2026,187.11
F,UK & Ireland,55 years and over,4,St Andrews (Vic.),2026,187.11
F,UK & Ireland,55 years and over,7,St Andrews Beach,2026,187.11
F,UK & Ireland,55 years and over,5,St Arnaud,2026,187.11
F,UK & Ireland,55 years and over,17,St Helena,2026,187.11
F,UK & Ireland,55 years and over,53,St Kilda (Vic.),2026,187.11
F,UK & Ireland,55 years and over,29,St Kilda East,2026,187.11
F,UK & Ireland,55 years and over,23,St Kilda West,2026,187.11
F,UK & Ireland,55 years and over,19,St Leonards (Vic.),2026,187.11
F,UK & Ireland,55 years and over,3,Stanhope (Vic.),2026,187.11
F,UK & Ireland,55 years and over,4,Stanley (Vic.),2026,187.11
F,UK & Ireland,55 years and over,9,Stawell,2026,187.11
F,UK & Ireland,55 years and over,3,Stony Creek (South Gippsland - Vic.),2026,187.11
F,UK & Ireland,55 years and over,14,Stratford (Vic.),2026,187.11
F,UK & Ireland,55 years and over,4,Strathbogie,2026,187.11
F,UK & Ireland,55 years and over,15,Strathdale,2026,187.11
F,UK & Ireland,55 years and over,7,Strathfieldsaye,2026,187.11
F,UK & Ireland,55 years and over,3,Strathmerton,2026,187.11
F,UK & Ireland,55 years and over,26,Strathmore (Vic.),2026,187.11
F,UK & Ireland,55 years and over,3,Strathmore Heights,2026,187.11
F,UK & Ireland,55 years and over,5,Strathtulloh,2026,187.11
F,UK & Ireland,55 years and over,3,Sugarloaf Creek,2026,187.11
F,UK & Ireland,55 years and over,145,Sunbury,2026,187.11
F,UK & Ireland,55 years and over,4,Sunderland Bay,2026,187.11
F,UK & Ireland,55 years and over,3,Sunset Strip (Vic.),2026,187.11
F,UK & Ireland,55 years and over,15,Sunshine (Vic.),2026,187.11
F,UK & Ireland,55 years and over,11,Sunshine North,2026,187.11
F,UK & Ireland,55 years and over,17,Sunshine West,2026,187.11
F,UK & Ireland,55 years and over,8,Surf Beach (Vic.),2026,187.11
F,UK & Ireland,55 years and over,42,Surrey Hills,2026,187.11
F,UK & Ireland,55 years and over,15,Swan Hill,2026,187.11
F,UK & Ireland,55 years and over,3,Swan Reach (Vic.),2026,187.11
F,UK & Ireland,55 years and over,12,Sydenham (Vic.),2026,187.11
F,UK & Ireland,55 years and over,3,Talbot (Vic.),2026,187.11
F,UK & Ireland,55 years and over,6,Tallangatta,2026,187.11
F,UK & Ireland,55 years and over,3,Tallarook,2026,187.11
F,UK & Ireland,55 years and over,3,Tambo Upper,2026,187.11
F,UK & Ireland,55 years and over,3,Taradale (Vic.),2026,187.11
F,UK & Ireland,55 years and over,37,Tarneit,2026,187.11
F,UK & Ireland,55 years and over,3,Tarrington,2026,187.11
F,UK & Ireland,55 years and over,6,Tatura,2026,187.11
F,UK & Ireland,55 years and over,5,Tawonga,2026,187.11
F,UK & Ireland,55 years and over,4,Tawonga South,2026,187.11
F,UK & Ireland,55 years and over,27,Taylors Lakes,2026,187.11
F,UK & Ireland,55 years and over,14,Tecoma,2026,187.11
F,UK & Ireland,55 years and over,17,Teesdale (Vic.),2026,187.11
F,UK & Ireland,55 years and over,37,Templestowe,2026,187.11
F,UK & Ireland,55 years and over,11,Templestowe Lower,2026,187.11
F,UK & Ireland,55 years and over,4,Terang,2026,187.11
F,UK & Ireland,55 years and over,28,The Basin (Vic.),2026,187.11
F,UK & Ireland,55 years and over,6,The Patch,2026,187.11
F,UK & Ireland,55 years and over,13,Thomastown,2026,187.11
F,UK & Ireland,55 years and over,4,Thomson (Greater Geelong - Vic.),2026,187.11
F,UK & Ireland,55 years and over,32,Thornbury,2026,187.11
F,UK & Ireland,55 years and over,5,Thornton (Vic.),2026,187.11
F,UK & Ireland,55 years and over,6,Thorpdale,2026,187.11
F,UK & Ireland,55 years and over,3,Tolmie,2026,187.11
F,UK & Ireland,55 years and over,5,Tongala,2026,187.11
F,UK & Ireland,55 years and over,4,Toolangi,2026,187.11
F,UK & Ireland,55 years and over,9,Toolern Vale,2026,187.11
F,UK & Ireland,55 years and over,3,Toora North,2026,187.11
F,UK & Ireland,55 years and over,3,Tooradin,2026,187.11
F,UK & Ireland,55 years and over,35,Toorak,2026,187.11
F,UK & Ireland,55 years and over,4,Toorloo Arm,2026,187.11
F,UK & Ireland,55 years and over,12,Tootgarook,2026,187.11
F,UK & Ireland,55 years and over,58,Torquay (Vic.),2026,187.11
F,UK & Ireland,55 years and over,12,Trafalgar (Vic.),2026,187.11
F,UK & Ireland,55 years and over,6,Trafalgar South,2026,187.11
F,UK & Ireland,55 years and over,91,Traralgon,2026,187.11
F,UK & Ireland,55 years and over,6,Traralgon East,2026,187.11
F,UK & Ireland,55 years and over,4,Travancore,2026,187.11
F,UK & Ireland,55 years and over,3,Trawalla,2026,187.11
F,UK & Ireland,55 years and over,4,Tremont,2026,187.11
F,UK & Ireland,55 years and over,16,Trentham,2026,187.11
F,UK & Ireland,55 years and over,9,Truganina,2026,187.11
F,UK & Ireland,55 years and over,8,Tuerong,2026,187.11
F,UK & Ireland,55 years and over,9,Tullamarine,2026,187.11
F,UK & Ireland,55 years and over,34,Tyabb,2026,187.11
F,UK & Ireland,55 years and over,5,Tylden,2026,187.11
F,UK & Ireland,55 years and over,3,Tynong,2026,187.11
F,UK & Ireland,55 years and over,4,Tynong North,2026,187.11
F,UK & Ireland,55 years and over,4,Tyrendarra,2026,187.11
F,UK & Ireland,55 years and over,23,Upper Ferntree Gully,2026,187.11
F,UK & Ireland,55 years and over,42,Upwey,2026,187.11
F,UK & Ireland,55 years and over,7,Ventnor (Vic.),2026,187.11
F,UK & Ireland,55 years and over,5,Venus Bay (Vic.),2026,187.11
F,UK & Ireland,55 years and over,24,Vermont,2026,187.11
F,UK & Ireland,55 years and over,25,Vermont South,2026,187.11
F,UK & Ireland,55 years and over,4,Viewbank,2026,187.11
F,UK & Ireland,55 years and over,4,Wahgunyah,2026,187.11
F,UK & Ireland,55 years and over,44,Wallan,2026,187.11
F,UK & Ireland,55 years and over,7,Wallington,2026,187.11
F,UK & Ireland,55 years and over,8,Wandana Heights,2026,187.11
F,UK & Ireland,55 years and over,22,Wandin North,2026,187.11
F,UK & Ireland,55 years and over,8,Wandong,2026,187.11
F,UK & Ireland,55 years and over,40,Wangaratta (Vic.),2026,187.11
F,UK & Ireland,55 years and over,4,Wangaratta South,2026,187.11
F,UK & Ireland,55 years and over,29,Wantirna,2026,187.11
F,UK & Ireland,55 years and over,32,Wantirna South,2026,187.11
F,UK & Ireland,55 years and over,17,Warburton (Vic.),2026,187.11
F,UK & Ireland,55 years and over,5,Warneet,2026,187.11
F,UK & Ireland,55 years and over,68,Warragul,2026,187.11
F,UK & Ireland,55 years and over,35,Warrandyte,2026,187.11
F,UK & Ireland,55 years and over,4,Warrandyte South,2026,187.11
F,UK & Ireland,55 years and over,28,Warranwood,2026,187.11
F,UK & Ireland,55 years and over,3,Warrion,2026,187.11
F,UK & Ireland,55 years and over,63,Warrnambool,2026,187.11
F,UK & Ireland,55 years and over,6,Waterways,2026,187.11
F,UK & Ireland,55 years and over,10,Watsonia,2026,187.11
F,UK & Ireland,55 years and over,11,Watsonia North,2026,187.11
F,UK & Ireland,55 years and over,11,Wattle Glen,2026,187.11
F,UK & Ireland,55 years and over,22,Waurn Ponds,2026,187.11
F,UK & Ireland,55 years and over,8,Wedderburn (Vic.),2026,187.11
F,UK & Ireland,55 years and over,4,Weir Views,2026,187.11
F,UK & Ireland,55 years and over,3,Welshmans Reef,2026,187.11
F,UK & Ireland,55 years and over,20,Wendouree,2026,187.11
F,UK & Ireland,55 years and over,135,Werribee,2026,187.11
F,UK & Ireland,55 years and over,10,Werribee South,2026,187.11
F,UK & Ireland,55 years and over,11,Wesburn,2026,187.11
F,UK & Ireland,55 years and over,15,West Footscray,2026,187.11
F,UK & Ireland,55 years and over,5,West Melbourne,2026,187.11
F,UK & Ireland,55 years and over,30,West Wodonga,2026,187.11
F,UK & Ireland,55 years and over,12,Westmeadows,2026,187.11
F,UK & Ireland,55 years and over,48,Wheelers Hill,2026,187.11
F,UK & Ireland,55 years and over,11,White Hills (Vic.),2026,187.11
F,UK & Ireland,55 years and over,4,Whiteheads Creek,2026,187.11
F,UK & Ireland,55 years and over,15,Whittington,2026,187.11
F,UK & Ireland,55 years and over,22,Whittlesea,2026,187.11
F,UK & Ireland,55 years and over,89,Williamstown (Vic.),2026,187.11
F,UK & Ireland,55 years and over,9,Williamstown North,2026,187.11
F,UK & Ireland,55 years and over,3,Wimbledon Heights,2026,187.11
F,UK & Ireland,55 years and over,10,Winchelsea,2026,187.11
F,UK & Ireland,55 years and over,18,Windsor (Vic.),2026,187.11
F,UK & Ireland,55 years and over,4,Winslow,2026,187.11
F,UK & Ireland,55 years and over,3,Winter Valley,2026,187.11
F,UK & Ireland,55 years and over,37,Wodonga,2026,187.11
F,UK & Ireland,55 years and over,11,Wollert,2026,187.11
F,UK & Ireland,55 years and over,19,Wonga Park,2026,187.11
F,UK & Ireland,55 years and over,30,Wonthaggi,2026,187.11
F,UK & Ireland,55 years and over,33,Woodend (Vic.),2026,187.11
F,UK & Ireland,55 years and over,5,Woodend North,2026,187.11
F,UK & Ireland,55 years and over,3,Woodside (Vic.),2026,187.11
F,UK & Ireland,55 years and over,4,Woodside Beach,2026,187.11
F,UK & Ireland,55 years and over,4,Woodvale (Vic.),2026,187.11
F,UK & Ireland,55 years and over,5,Woolsthorpe,2026,187.11
F,UK & Ireland,55 years and over,15,Woori Yallock,2026,187.11
F,UK & Ireland,55 years and over,9,Wurruk,2026,187.11
F,UK & Ireland,55 years and over,4,Wy Yung,2026,187.11
F,UK & Ireland,55 years and over,52,Wyndham Vale,2026,187.11
F,UK & Ireland,55 years and over,18,Yackandandah,2026,187.11
F,UK & Ireland,55 years and over,8,Yallambie,2026,187.11
F,UK & Ireland,55 years and over,4,Yarck,2026,187.11
F,UK & Ireland,55 years and over,22,Yarra Glen,2026,187.11
F,UK & Ireland,55 years and over,15,Yarra Junction,2026,187.11
F,UK & Ireland,55 years and over,14,Yarragon,2026,187.11
F,UK & Ireland,55 years and over,4,Yarragon South,2026,187.11
F,UK & Ireland,55 years and over,8,Yarram,2026,187.11
F,UK & Ireland,55 years and over,39,Yarraville,2026,187.11
F,UK & Ireland,55 years and over,20,Yarrawonga (Vic.),2026,187.11
F,UK & Ireland,55 years and over,9,Yea,2026,187.11
F,UK & Ireland,55 years and over,12,No usual address (Vic.),2026,187.11
F,UK & Ireland,55 years and over,10,Abbotsford (Vic.),2026,187.11
F,UK & Ireland,55 years and over,6,Aberfeldie,2026,187.11
F,UK & Ireland,55 years and over,3,Acheron,2026,187.11
F,UK & Ireland,55 years and over,5,Aireys Inlet,2026,187.11
F,UK & Ireland,55 years and over,11,Airport West,2026,187.11
F,UK & Ireland,55 years and over,8,Albanvale,2026,187.11
F,UK & Ireland,55 years and over,20,Albert Park (Vic.),2026,187.11
F,UK & Ireland,55 years and over,3,Albion (Vic.),2026,187.11
F,UK & Ireland,55 years and over,17,Alexandra (Vic.),2026,187.11
F,UK & Ireland,55 years and over,22,Alfredton,2026,187.11
F,UK & Ireland,55 years and over,3,Allansford,2026,187.11
F,UK & Ireland,55 years and over,19,Alphington,2026,187.11
F,UK & Ireland,55 years and over,55,Altona (Vic.),2026,187.11
F,UK & Ireland,55 years and over,64,Altona Meadows,2026,187.11
F,UK & Ireland,55 years and over,5,Altona North,2026,187.11
F,UK & Ireland,55 years and over,3,Amphitheatre,2026,187.11
F,UK & Ireland,55 years and over,10,Anglesea,2026,187.11
F,UK & Ireland,55 years and over,4,Apollo Bay (Vic.),2026,187.11
F,UK & Ireland,55 years and over,8,Ararat,2026,187.11
F,UK & Ireland,55 years and over,5,Arawata,2026,187.11
F,UK & Ireland,55 years and over,16,Armadale (Vic.),2026,187.11
F,UK & Ireland,55 years and over,15,Armstrong Creek (Vic.),2026,187.11
F,UK & Ireland,55 years and over,3,Arthurs Creek,2026,187.11
F,UK & Ireland,55 years and over,9,Ascot (Greater Bendigo - Vic.),2026,187.11
F,UK & Ireland,55 years and over,18,Ascot Vale,2026,187.11
F,UK & Ireland,55 years and over,19,Ashburton,2026,187.11
F,UK & Ireland,55 years and over,7,Ashwood,2026,187.11
F,UK & Ireland,55 years and over,19,Aspendale,2026,187.11
F,UK & Ireland,55 years and over,15,Aspendale Gardens,2026,187.11
F,UK & Ireland,55 years and over,3,Attwood,2026,187.11
F,UK & Ireland,55 years and over,3,Avalon,2026,187.11
F,UK & Ireland,55 years and over,5,Avenel,2026,187.11
F,UK & Ireland,55 years and over,7,Avoca (Vic.),2026,187.11
F,UK & Ireland,55 years and over,9,Avondale Heights,2026,187.11
